CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-21-11,SX,Tahlo/Morrison,1965,"3,500",1,"3,500",1.15,"4,024",2,8048,"5,245",34.60%,"13,293","7,121",46.90%,"15,169",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1966,"2,500",1,"2,500",1.15,"2,874",2,5749,"10,128",61.50%,"15,877","10,728",65.10%,"16,476",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1967,"1,500",1,"1,500",1.15,"1,725",2,3449,"7,357",60.80%,"10,806","8,645",71.50%,"12,095",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1968,"11,000",1,"11,000",1.15,"12,647",2,25294,"40,685",59.10%,"65,979","43,548",63.30%,"68,842",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1969,"10,200",1,"10,200",1.15,"11,727",2,23454,"22,956",47.00%,"46,410","25,385",52.00%,"48,839",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1970,,,,,,,,,,,,,,,,,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1971,"2,000",1,"2,000",1.15,"2,299",2,4599,"5,836",54.80%,"10,435","6,041",56.80%,"10,640",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1972,600,1,600,1.15,690,2,1380,"1,733",52.50%,"3,113","1,921",58.20%,"3,300",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1973,"9,000",1,"9,000",1.15,"10,347",2,20695,"35,796",60.80%,"56,491","38,200",64.90%,"58,895",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1974,"17,200",1,"17,200",1.15,"19,775",2,39550,"87,840",66.00%,"127,390","93,468",70.30%,"133,017",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1975,"7,000",1,"7,000",1.15,"8,048",2,16096,"12,036",42.10%,"28,132","12,510",43.70%,"28,606",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1976,"1,400",1,"1,400",1.15,"1,610",2,3219,"4,301",54.30%,"7,521","4,696",59.30%,"7,916",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1977,"3,600",1,"3,600",1.15,"4,139",2,8278,"11,003",53.20%,"19,281","12,402",60.00%,"20,679",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1978,"1,500",1,"1,500",1.15,"1,725",2,3449,"4,934",53.80%,"8,384","5,718",62.40%,"9,167",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1979,"6,600",1,"6,600",1.15,"7,588",2,15176,"18,961",52.20%,"34,138","21,150",58.20%,"36,326",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1980,"5,000",1,"5,000",1.15,"5,749",2,11497,"13,150",44.00%,"24,647","18,361",61.50%,"29,858",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1981,700,1,700,1.15,805,2,1610,"2,143",53.90%,"3,753","2,364",59.50%,"3,974",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1982,400,1,400,1.15,460,2,920,"1,575",58.30%,"2,495","1,783",66.00%,"2,702",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1983,"2,500",1,"2,500",1.15,"2,874",2,5749,"4,258",34.10%,"10,007","6,732",53.90%,"12,480",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1984,"4,000",1,"4,000",1.15,"4,599",2,9198,"8,775",43.30%,"17,973","11,076",54.60%,"20,274",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1985,"7,200",1,"7,200",1.15,"8,278",2,16556,"16,177",44.70%,"32,733","19,614",54.20%,"36,169",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1986,600,1,600,1.15,690,2,1380,"1,317",40.40%,"2,697","1,878",57.70%,"3,258",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1987,"3,800",1,"3,800",1.15,"4,369",2,8738,"5,731",37.60%,"14,469","6,515",42.70%,"15,253",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1988,"7,000",1,"7,000",1.15,"8,048",2,16096,"20,302",48.20%,"36,397","26,036",61.80%,"42,132",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1989,"3,100",1,"3,100",1.15,"3,564",2,7128,"6,152",39.00%,"13,280","8,658",54.80%,"15,787",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1990,"1,450",1,"1,450",1.15,"1,667",2,3334,"3,599",42.50%,"6,933","5,140",60.70%,"8,475",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1991,"7,500",1,"7,500",1.15,"8,623",2,17246,"22,054",45.80%,"39,300","30,898",64.20%,"48,144",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1992,"2,500",1,"2,500",1.15,"2,874",2,5749,"8,613",50.20%,"14,361","11,399",66.50%,"17,148",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1993,"12,000",1,"12,000",1.15,"13,796",2,27593,"37,603",50.90%,"65,196","46,250",62.60%,"73,843",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1994,,,,,,,,,,,,,,,,,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1995,"1,287",1,"1,287",1.15,"1,480",2,2959,"4,197",47.60%,"7,157","5,851",66.40%,"8,810",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1996,"1,300",1,"1,300",1.15,"1,495",2,2989,"5,413",56.70%,"8,402","6,554",68.70%,"9,543",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1997,"5,000",1,"5,000",1.15,"5,749",2,11497,"21,288",52.70%,"32,785","28,934",71.60%,"40,431",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1998,"4,500",1,"4,500",1.15,"5,174",2,10347,"5,813",28.30%,"16,160","10,163",49.50%,"20,510",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,1999,"3,500",1,"3,500",1.15,"4,024",2,8048,"2,402",21.10%,"10,450","3,335",29.30%,"11,383",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2000,"1,200",1,"1,200",1.15,"1,380",2,2759,"3,793",54.50%,"6,552","4,198",60.30%,"6,957",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2001,"7,500",1,"7,500",1.15,"8,623",2,17246,"18,866",46.90%,"36,112","22,986",57.10%,"40,232",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2002,"5,000",1,"5,000",1.15,"5,749",2,11497,"11,767",48.80%,"23,264","12,606",52.30%,"24,103",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2003,"30,000",1,"30,000",1.15,"34,491",2,68982,"31,408",28.50%,"100,391","41,047",37.30%,"110,029",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2004,"3,000",1,"3,000",1.15,"3,449",2,6898,"3,536",30.00%,"10,434","4,884",41.50%,"11,782",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2005,"1,300",1,"1,300",1.15,"1,495",2,2989,893,19.40%,"3,882","1,625",35.20%,"4,614",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2006,,,,,,,,,,,,,,,,,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2007,,,,,,,,,,,,,,,,,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2008,,,,,,,,,,,,,,,,,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2009,"5,479",1,"5,479",1.15,"6,299",2,12598,"3,438",19.50%,"16,036","5,014",28.50%,"17,612",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2010,"2,780",1,"2,780",1.15,"3,196",2,6392,"2,345",25.30%,"8,737","2,888",31.10%,"9,280",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2011,"7,637",1,"7,637",1.15,"8,780",2,17561,"10,601",34.50%,"28,162","13,174",42.90%,"30,734",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2012,"16,514",1,"16,514",1.15,"18,986",2,37972,"21,160",34.30%,"59,133","23,688",38.40%,"61,661",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2013,"5,800",1,"5,800",1.15,"6,668",2,13337,"2,731",16.20%,"16,068","3,502",20.80%,"16,839",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2014,"2,120",1,"2,120",1.15,"2,437",2,4875,"1,642",21.30%,"6,517","2,843",36.80%,"7,718",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2015,"21,200",1,"21,200",1.15,"24,374",2,48748,"8,252",11.90%,"56,999","20,435",29.50%,"69,182",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2016,"14,709",1,"14,709",1.15,"16,911",2,33822,"14,974",23.70%,"48,796","29,394",46.50%,"63,216",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2017,"19,208",1,"19,208",1.15,"22,084",2,44167,"3,318",6.30%,"47,485","8,671",16.40%,"52,838",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2018,626,1,626,1.15,720,2,1439,260,14.10%,"1,699",405,21.90%,"1,844",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-21-11,SX,Tahlo/Morrison,2019,"1,853",1,"1,853",1.15,"2,130",2,4261,716,10.80%,"4,976","2,374",35.80%,"6,635",2,5,4.35,Babine-WM,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1954,,,,,,,,,,,,,,,,,,,,4
SX_L-22-01,SX,Asitika,1955,,,,,,,,,,,,,,,,,,,,4
SX_L-22-01,SX,Asitika,1956,,,,,,,,,,,,,,,,,,,,4
SX_L-22-01,SX,Asitika,1957,,,,,,,,,,,,,,,,,,,,4
SX_L-22-01,SX,Asitika,1958,,,,,,,,,,,,,,,,,,,,4
SX_L-22-01,SX,Asitika,1959,,,,,,,,,,,,,,,,,,,,4
SX_L-22-01,SX,Asitika,1960,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1961,300,1,300,1,300,2,600,588,48.60%,"1,188",610,50.40%,"1,210",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1962,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1963,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1964,250,1,250,1,250,2,500,491,45.90%,991,571,53.30%,"1,071",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1965,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1966,300,1,300,1,300,2,600,956,59.30%,"1,556","1,013",62.80%,"1,613",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1967,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1968,300,1,300,1,300,2,600,877,57.00%,"1,477",939,61.00%,"1,539",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1969,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1970,50,1,50,1,50,2,100,98,48.40%,198,102,50.50%,202,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1971,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1972,50,1,50,1,50,2,100,115,50.70%,215,128,56.10%,228,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1973,300,1,300,1,300,2,600,940,58.60%,"1,540","1,003",62.60%,"1,603",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1974,1,1,1,1,1,2,2,4,63.70%,6,4,67.80%,6,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1975,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1976,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1977,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1978,300,1,300,1,300,2,600,782,51.90%,"1,382",906,60.20%,"1,506",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1979,50,1,50,1,50,2,100,115,50.30%,215,128,56.20%,228,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1980,50,1,50,1,50,2,100,104,42.50%,204,146,59.30%,246,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1981,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1982,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1983,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1984,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1985,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1986,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1987,50,1,50,1,50,2,100,61,35.90%,161,69,40.70%,169,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1988,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1989,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1990,130,1,130,1,130,2,260,261,41.80%,521,365,58.40%,625,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1991,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1992,400,1,400,1,400,2,800,"1,045",48.40%,"1,845","1,360",63.00%,"2,160",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1993,350,1,350,1,350,2,700,769,46.90%,"1,469",940,57.30%,"1,640",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1994,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1995,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1996,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1997,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1998,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,1999,203,1,203,1,203,2,406,98,18.00%,504,137,25.20%,543,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2000,252,1,252,1,252,2,505,641,53.10%,"1,145",702,58.20%,"1,207",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2001,582,1,582,1,582,2,1164,858,38.50%,"2,022","1,063",47.70%,"2,227",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2002,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2003,534,1,534,1,534,2,1067,442,27.00%,"1,509",566,34.70%,"1,634",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2004,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2005,133,1,133,1,133,2,267,61,15.80%,328,118,30.60%,385,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2006,44,1,44,1,44,2,88,53,35.40%,141,61,40.80%,149,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2007,146,1,146,1,146,2,293,149,26.30%,442,275,48.50%,568,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2008,48,1,48,1,48,2,95,70,41.30%,165,75,44.10%,170,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2009,390,1,390,1,390,2,780,121,12.40%,902,197,20.10%,977,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2010,655,1,655,1,655,2,1311,333,19.20%,"1,644",420,24.30%,"1,731",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2011,690,1,690,1,690,2,1381,629,28.90%,"2,010",795,36.50%,"2,176",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2012,"1,430",1,"1,430",1,"1,430",2,2860,"1,211",28.70%,"4,071","1,356",32.20%,"4,216",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2013,275,1,275,1,275,2,550,100,14.80%,650,127,18.80%,677,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2014,"2,416",1,"2,416",1,"2,416",2,4832,"1,281",18.10%,"6,113","2,226",31.50%,"7,058",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2015,629,1,629,1,629,2,1257,148,9.60%,"1,405",283,18.40%,"1,541",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2016,567,1,567,1,567,2,1134,319,19.00%,"1,453",540,32.30%,"1,675",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2017,165,1,165,1,165,2,329,23,6.40%,352,30,8.40%,359,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2018,562,1,562,1,562,2,1124,142,11.10%,"1,266",155,12.10%,"1,279",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-01,SX,Asitika,2019,659,1,659,1,659,2,1319,171,10.60%,"1,490",294,18.20%,"1,613",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1954,,,,,,,,,,,,,,,,,,,,4
SX_L-22-02,SX,Azuklotz,1955,,,,,,,,,,,,,,,,,,,,4
SX_L-22-02,SX,Azuklotz,1956,,,,,,,,,,,,,,,,,,,,4
SX_L-22-02,SX,Azuklotz,1957,,,,,,,,,,,,,,,,,,,,4
SX_L-22-02,SX,Azuklotz,1958,,,,,,,,,,,,,,,,,,,,4
SX_L-22-02,SX,Azuklotz,1959,,,,,,,,,,,,,,,,,,,,4
SX_L-22-02,SX,Azuklotz,1960,"1,500",1,"1,500",1,"1,500",2,3000,"2,639",41.00%,"5,639","3,434",53.40%,"6,434",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1961,589,1,589,1,589,2,1178,"1,155",48.60%,"2,333","1,198",50.40%,"2,376",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1962,"1,500",1,"1,500",1,"1,500",2,3000,"3,220",48.20%,"6,220","3,683",55.10%,"6,683",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1963,"4,000",1,"4,000",1,"4,000",2,8000,"3,051",25.20%,"11,051","4,088",33.80%,"12,088",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1964,"3,000",1,"3,000",1,"3,000",2,6000,"5,891",45.90%,"11,891","6,847",53.30%,"12,847",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1965,200,1,200,1,200,2,400,244,33.40%,644,331,45.30%,731,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1966,200,1,200,1,200,2,400,638,59.30%,"1,038",675,62.80%,"1,075",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1967,150,1,150,1,150,2,300,567,58.70%,867,666,68.90%,966,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1968,200,1,200,1,200,2,400,585,57.00%,985,626,61.00%,"1,026",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1969,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1970,50,1,50,1,50,2,100,98,48.40%,198,102,50.50%,202,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1971,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1972,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1973,"2,000",1,"2,000",1,"2,000",2,4000,"6,264",58.60%,"10,264","6,685",62.60%,"10,685",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1974,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1975,"1,050",1,"1,050",1,"1,050",2,2100,"1,474",40.60%,"3,574","1,532",42.20%,"3,632",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1976,100,1,100,1,100,2,200,245,52.40%,445,268,57.20%,468,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1977,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1978,"1,000",1,"1,000",1,"1,000",2,2000,"2,607",51.90%,"4,607","3,021",60.20%,"5,021",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1979,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1980,750,1,750,1,750,2,1500,"1,566",42.50%,"3,066","2,187",59.30%,"3,687",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1981,200,1,200,1,200,2,400,488,52.00%,888,539,57.40%,939,2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1982,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1983,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1984,300,1,300,1,300,2,600,537,42.50%,"1,137",664,52.50%,"1,264",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1985,"1,000",1,"1,000",1,"1,000",2,2000,"1,900",44.50%,"3,900","2,268",53.10%,"4,268",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1986,"1,000",1,"1,000",1,"1,000",2,2000,"1,748",39.20%,"3,748","2,457",55.10%,"4,457",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1987,"4,000",1,"4,000",1,"4,000",2,8000,"4,849",35.90%,"12,849","5,497",40.70%,"13,497",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1988,"3,000",1,"3,000",1,"3,000",2,6000,"7,257",47.80%,"13,257","9,177",60.50%,"15,177",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
SX_L-22-02,SX,Azuklotz,1989,700,1,700,1,700,2,1400,"1,128",38.20%,"2,528","1,556",52.60%,"2,956",2,5,5,Bear+,[LOOKUP CU],Sockeye Model,4
